LABEL,ABBR,CAP,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1,TAG,TAG+1,TAG-1
-,0,0,0,ADP,PROPN,NOUN,0,0,in,BPI,stake,IN,NNP,NN
-,0,1,0,PROPN,ADP,ADP,0,0,BPI,to,in,NNP,IN,IN
I-STAT,0,0,0,ADP,NUM,PROPN,0,0,to,four,BPI,IN,CD,NNP
-,0,0,0,NUM,NOUN,ADP,0,0,four,"pct,",to,CD,NN,IN
-,0,0,0,NOUN,PUNCT,NUM,0,0,"pct,",theceiling,four,NN,",",CD
-,0,0,0,PUNCT,VERB,NOUN,0,0,theceiling,for,"pct,",",",VBG,NN
-,0,0,0,VERB,ADP,PUNCT,0,0,for,foreign,theceiling,VBG,IN,","
-,0,0,0,ADP,ADJ,VERB,0,0,foreign,"shareholders,",for,IN,JJ,VBG
-,0,0,0,ADJ,NOUN,ADP,0,0,"shareholders,",the,foreign,JJ,NNS,IN
-,0,0,0,NOUN,PUNCT,ADJ,0,0,the,official,"shareholders,",NNS,",",JJ
-,0,0,0,PUNCT,DET,NOUN,0,0,official,said.,the,",",DT,NNS
-,0,0,0,DET,OMEGAPOS,PUNCT,0,0,said.,OMEGA,official,DT,OMEGATAG,","
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,bank,PHI,DT,NN,PHITAG
I-AQB,0,0,0,NOUN,AUX,DET,0,0,bank,has,The,NN,VBZ,DT
-,0,0,0,AUX,ADV,NOUN,0,0,has,also,bank,VBZ,RB,NN
-,0,0,0,ADV,VERB,AUX,0,0,also,agreed,has,RB,VBN,VBZ
B-STAT,0,0,0,VERB,ADP,ADV,0,0,agreed,with,also,VBN,IN,RB
-,0,0,0,ADP,PROPN,VERB,0,0,with,Banco,agreed,IN,NNP,VBN
B-AQ,0,1,0,PROPN,PROPN,ADP,0,0,Banco,Portugues,with,NNP,NNP,IN
I-AQ,0,1,0,PROPN,PROPN,PROPN,0,0,Portugues,"doAtlantico,",Banco,NNP,NNP,NNP
-,0,0,0,PROPN,PUNCT,PROPN,0,0,"doAtlantico,",a,Portugues,NNP,",",NNP
-,0,0,0,PUNCT,DET,PROPN,0,0,a,state-owned,"doAtlantico,",",",DT,NNP
-,0,0,0,DET,NOUN,PUNCT,0,0,state-owned,merchant,a,DT,NN,","
I-AQB,0,0,0,NOUN,PUNCT,DET,0,0,merchant,bank,state-owned,NN,HYPH,DT
I-AQB,0,0,0,PUNCT,VERB,NOUN,0,0,bank,in,merchant,HYPH,VBN,NN
-,0,0,0,VERB,NOUN,PUNCT,0,0,in,"Oporto,",bank,VBN,NN,HYPH
-,0,1,0,NOUN,NOUN,VERB,0,0,"Oporto,",to,in,NN,NN,VBN
I-STAT,0,0,0,NOUN,ADP,NOUN,0,0,to,exchangeinformation,"Oporto,",NN,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,exchangeinformation,on,to,IN,NNP,NN
-,0,0,0,PROPN,PUNCT,ADP,0,0,on,customers,exchangeinformation,NNP,",",IN
-,0,0,0,PUNCT,PART,PROPN,0,0,customers,and,on,",",TO,NNP
-,0,0,0,PART,NOUN,PUNCT,0,0,and,help,customers,TO,NN,","
-,0,0,0,NOUN,ADP,PART,0,0,help,accelerate,and,NN,IN,TO
-,0,0,0,ADP,NOUN,NOUN,0,0,accelerate,Japaneseinvestment,help,IN,NNS,NN
-,0,1,0,NOUN,CCONJ,ADP,0,0,Japaneseinvestment,and,accelerate,NNS,CC,IN
-,0,0,0,CCONJ,VERB,NOUN,0,0,and,technological,Japaneseinvestment,CC,VB,NNS
-,0,0,0,VERB,VERB,CCONJ,0,0,technological,transfers,and,VB,VB,CC
-,0,0,0,VERB,NOUN,VERB,0,0,transfers,to,technological,VB,NN,VB
I-STAT,0,0,0,NOUN,CCONJ,VERB,0,0,to,"Portugal,",transfers,NN,CC,VB
-,0,1,0,CCONJ,ADJ,NOUN,0,0,"Portugal,",he,to,CC,JJ,NN
-,0,0,0,ADJ,NOUN,CCONJ,0,0,he,said.,"Portugal,",JJ,NNS,CC
-,0,0,0,NOUN,OMEGAPOS,ADJ,0,0,said.,OMEGA,he,NNS,OMEGATAG,JJ
B-SELL,0,1,0,PROPN,PROPN,PHIPOS,0,0,American,Express,PHI,NNP,NNP,PHITAG
I-SELL,0,1,0,PROPN,PROPN,PROPN,0,1,Express,Co,American,NNP,NNP,NNP
I-SELL,0,1,0,PROPN,VERB,PROPN,0,0,Co,said,Express,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Co,VBD,PRP,NNP
-,0,0,0,PRON,CCONJ,VERB,0,0,it,and,said,PRP,CC,VBD
-,0,0,0,CCONJ,PROPN,PRON,0,0,and,itsShearson,it,CC,NNP,PRP
-,0,0,0,PROPN,PROPN,CCONJ,0,0,itsShearson,Lehman,and,NNP,NNP,CC
I-AQ,0,1,0,PROPN,PROPN,PROPN,0,0,Lehman,Brothers,itsShearson,NNP,NNPS,NNP
I-AQ,0,1,0,PROPN,PROPN,PROPN,0,1,Brothers,Inc,Lehman,NNPS,NNP,NNP
I-AQ,0,1,0,PROPN,NOUN,PROPN,0,0,Inc,subsidiary,Brothers,NNP,NN,NNPS
-,0,0,0,NOUN,AUX,PROPN,0,0,subsidiary,have,Inc,NN,VBP,NNP
-,0,0,0,AUX,AUX,NOUN,0,0,have,been,subsidiary,VBP,VBN,NN
-,0,0,0,AUX,VERB,AUX,0,0,been,holding,have,VBN,VBG,VBP
B-STAT,0,0,0,VERB,PROPN,AUX,0,0,holding,talkson,been,VBG,NNP,VBN
-,0,0,0,PROPN,DET,VERB,0,0,talkson,the,holding,NNP,DT,VBG
-,0,0,0,DET,ADJ,PROPN,0,0,the,possible,talkson,DT,JJ,NNP
-,0,0,0,ADJ,NOUN,DET,0,0,possible,equity,the,JJ,NN,DT
-,0,0,0,NOUN,NOUN,ADJ,0,0,equity,investment,possible,NN,NN,JJ
-,0,0,0,NOUN,ADP,NOUN,0,0,investment,in,equity,NN,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,in,Shearson,investment,IN,NNP,NN
B-AQ,0,1,0,PROPN,PROPN,ADP,0,0,Shearson,Lehman,in,NNP,NNP,IN
I-AQ,0,1,0,PROPN,ADP,PROPN,0,0,Lehman,by,Shearson,NNP,IN,NNP
-,0,0,0,ADP,PROPN,PROPN,0,0,by,NipponLife,Lehman,IN,NNP,NNP
-,0,1,0,PROPN,PROPN,ADP,0,0,NipponLife,Insurance,by,NNP,NNP,IN
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,1,Insurance,Co,NipponLife,NNP,NNP,NNP
I-SELL,0,1,0,PROPN,ADP,PROPN,0,0,Co,of,Insurance,NNP,IN,NNP
-,0,0,0,ADP,PROPN,PROPN,0,0,of,Japan.,Co,IN,NNP,NNP
-,0,1,0,PROPN,OMEGAPOS,ADP,0,0,Japan.,OMEGA,of,NNP,OMEGATAG,IN
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,company,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,VERB,DET,0,0,company,"said,",The,NN,VBD,DT
-,0,0,0,VERB,PUNCT,NOUN,0,0,"said,","""The",company,VBD,",",NN
-,0,0,0,PUNCT,PUNCT,VERB,0,0,"""The",discussions,"said,",",",``,VBD
-,0,0,0,PUNCT,DET,PUNCT,0,0,discussions,have,"""The",``,DT,","
-,0,0,0,DET,NOUN,PUNCT,0,0,have,led,discussions,DT,NNS,``
-,0,0,0,NOUN,AUX,DET,0,0,led,to,have,NNS,VBP,DT
-,0,0,0,AUX,VERB,NOUN,0,0,to,a,led,VBP,VBN,NNS
-,0,0,0,VERB,ADP,AUX,0,0,a,generalunderstanding,to,VBN,IN,VBP
-,0,0,0,ADP,DET,VERB,0,0,generalunderstanding,by,a,IN,DT,VBN
-,0,0,0,DET,NOUN,ADP,0,0,by,which,generalunderstanding,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,which,Nippon,by,NN,IN,DT
B-PURCH,0,1,0,ADP,DET,NOUN,0,0,Nippon,Life,which,IN,WDT,NN
I-PURCH,0,1,0,DET,PROPN,ADP,0,0,Life,would,Nippon,WDT,NNP,IN
-,0,0,0,PROPN,PROPN,DET,0,0,would,purchase,Life,NNP,NNP,WDT
-,0,0,0,PROPN,AUX,PROPN,0,0,purchase,a,would,NNP,MD,NNP
-,0,0,0,AUX,VERB,PROPN,0,0,a,13,purchase,MD,VB,NNP
-,0,0,0,VERB,DET,AUX,0,0,13,pctequity,a,VB,DT,MD
-,0,0,0,DET,NUM,VERB,0,0,pctequity,investment,13,DT,CD,VB
-,0,0,0,NUM,NOUN,DET,0,0,investment,in,pctequity,CD,NN,DT
-,0,0,0,NOUN,NOUN,NUM,0,0,in,Shearson,investment,NN,NN,CD
B-AQ,0,1,0,NOUN,ADP,NOUN,0,0,Shearson,Lehman,in,NN,IN,NN
I-AQ,0,1,0,ADP,PROPN,NOUN,0,0,Lehman,for,Shearson,IN,NNP,NN
-,0,0,0,PROPN,PROPN,ADP,0,0,for,approximately,Lehman,NNP,NNP,IN
-,0,0,0,PROPN,ADP,PROPN,0,0,approximately,530,for,NNP,IN,NNP
B-AMT,0,0,0,ADP,ADV,PROPN,0,0,530,mlndlrs,approximately,IN,RB,NNP
-,0,0,0,ADV,NUM,ADP,0,0,mlndlrs,and,530,RB,CD,IN
-,0,0,0,NUM,NOUN,ADV,0,0,and,American,mlndlrs,CD,NN,RB
B-SELL,0,1,0,NOUN,CCONJ,NUM,0,0,American,"Express,",and,NN,CC,CD
-,0,1,0,CCONJ,PROPN,NOUN,0,0,"Express,",Shearson,American,CC,NNP,NN
B-AQ,0,1,0,PROPN,PROPN,CCONJ,0,0,Shearson,Lehman,"Express,",NNP,NNP,CC
I-AQ,0,1,0,PROPN,PUNCT,PROPN,0,0,Lehman,and,Shearson,NNP,",",NNP
-,0,0,0,PUNCT,PROPN,PROPN,0,0,and,Nippon,Lehman,",",NNP,NNP
B-PURCH,0,1,0,PROPN,PROPN,PUNCT,0,0,Nippon,Lifewould,and,NNP,NNP,","
-,0,1,0,PROPN,CCONJ,PROPN,0,0,Lifewould,explore,Nippon,NNP,CC,NNP
-,0,0,0,CCONJ,PROPN,PROPN,0,0,explore,mutually,Lifewould,CC,NNP,NNP
-,0,0,0,PROPN,PROPN,CCONJ,0,0,mutually,"advantageous,",explore,NNP,NNP,CC
-,0,0,0,PROPN,VERB,PROPN,0,0,"advantageous,",nonexclusive,mutually,NNP,VB,NNP
-,0,0,0,VERB,ADV,PROPN,0,0,nonexclusive,business,"advantageous,",VB,RB,NNP
-,0,0,0,ADV,ADJ,VERB,0,0,business,andinvestment,nonexclusive,RB,JJ,VB
-,0,0,0,ADJ,PUNCT,ADV,0,0,andinvestment,opportunities.,business,JJ,",",RB
-,0,0,0,PUNCT,OMEGAPOS,ADJ,0,0,opportunities.,OMEGA,andinvestment,",",OMEGATAG,JJ
-,0,0,0,PUNCT,DET,PHIPOS,0,0,"""The",company,PHI,``,DT,PHITAG
-,0,0,0,DET,NOUN,PUNCT,0,0,company,said,"""The",DT,NN,``
-,0,0,0,NOUN,VERB,DET,0,0,said,a,company,NN,VBD,DT
-,0,0,0,VERB,DET,NOUN,0,0,a,definitive,said,VBD,DT,NN
-,0,0,0,DET,ADJ,VERB,0,0,definitive,agreement,a,DT,JJ,VBD
-,0,0,0,ADJ,NOUN,DET,0,0,agreement,on,definitive,JJ,NN,DT
-,0,0,0,NOUN,ADP,ADJ,0,0,on,the,agreement,NN,IN,JJ
-,0,0,0,ADP,DET,NOUN,0,0,the,matter,on,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,matter,issubject,the,DT,NN,IN
-,0,0,0,NOUN,ADJ,DET,0,0,issubject,to,matter,NN,JJ,DT
-,0,0,0,ADJ,ADP,NOUN,0,0,to,a,issubject,JJ,IN,NN
-,0,0,0,ADP,DET,ADJ,0,0,a,number,to,IN,DT,JJ
-,0,0,0,DET,NOUN,ADP,0,0,number,of,a,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,of,"conditions,",number,NN,IN,DT
-,0,0,0,ADP,NOUN,NOUN,0,0,"conditions,",including,of,IN,NNS,NN
-,0,0,0,NOUN,PUNCT,ADP,0,0,including,approval,"conditions,",NNS,",",IN
-,0,0,0,PUNCT,VERB,NOUN,0,0,approval,of,including,",",VBG,NNS
-,0,0,0,VERB,NOUN,PUNCT,0,0,of,theAmerican,approval,VBG,NN,","
-,0,0,0,NOUN,ADP,VERB,0,0,theAmerican,Express,of,NN,IN,VBG
I-SELL,0,1,0,ADP,PROPN,NOUN,0,0,Express,board,theAmerican,IN,NNP,NN
-,0,0,0,PROPN,PROPN,ADP,0,0,board,and,Express,NNP,NNP,IN
-,0,0,0,PROPN,NOUN,PROPN,0,0,and,the,board,NNP,NN,NNP
-,0,0,0,NOUN,CCONJ,PROPN,0,0,the,Japanese,and,NN,CC,NNP
-,0,1,0,CCONJ,DET,NOUN,0,0,Japanese,Ministry,the,CC,DT,NN
-,0,1,0,DET,PROPN,CCONJ,0,0,Ministry,of,Japanese,DT,NNP,CC
-,0,0,0,PROPN,PROPN,DET,0,0,of,Finance.,Ministry,NNP,NNP,DT
-,0,1,0,PROPN,OMEGAPOS,PROPN,0,0,Finance.,OMEGA,of,NNP,OMEGATAG,NNP
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,company,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,VERB,DET,0,0,company,said,The,NN,VBD,DT
-,0,0,0,VERB,PRON,NOUN,0,0,said,its,company,VBD,PRP$,NN
-,0,0,0,PRON,NOUN,VERB,0,0,its,board,said,PRP$,NN,VBD
-,0,0,0,NOUN,AUX,PRON,0,0,board,is,its,NN,VBZ,PRP$
-,0,0,0,AUX,VERB,NOUN,0,0,is,scheduled,board,VBZ,VBN,NN
-,0,0,0,VERB,PART,AUX,0,0,scheduled,to,is,VBN,TO,VBZ
-,0,0,0,PART,VERB,VERB,0,0,to,meet,scheduled,TO,VB,VBN
-,0,0,0,VERB,PROPN,PART,0,0,meet,March,to,VB,NNP,TO
-,0,1,0,PROPN,NOUN,VERB,0,0,March,27for,meet,NNP,NN,VB
-,0,0,0,NOUN,PRON,PROPN,0,0,27for,its,March,NN,PRP$,NNP
-,0,0,0,PRON,ADJ,NOUN,0,0,its,regular,27for,PRP$,JJ,NN
-,0,0,0,ADJ,ADJ,PRON,0,0,regular,monthly,its,JJ,JJ,PRP$
-,0,0,0,ADJ,NOUN,ADJ,0,0,monthly,sessions.,regular,JJ,NNS,JJ
-,0,0,0,NOUN,OMEGAPOS,ADJ,0,0,sessions.,OMEGA,monthly,NNS,OMEGATAG,JJ
B-SELL,0,1,0,PROPN,PROPN,PHIPOS,0,0,American,Express,PHI,NNP,NNP,PHITAG
I-SELL,0,1,0,PROPN,VERB,PROPN,0,0,Express,said,American,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Express,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,is,said,PRP,VBZ,VBD
-,0,0,0,AUX,VERB,PRON,0,0,is,continuing,it,VBZ,VBG,PRP
-,0,0,0,VERB,PART,AUX,0,0,continuing,to,is,VBG,TO,VBZ
-,0,0,0,PART,VERB,VERB,0,0,to,evaluate,continuing,TO,VB,VBG
-,0,0,0,VERB,NOUN,PART,0,0,evaluate,variouscourses,to,VB,NNS,TO
-,0,0,0,NOUN,ADP,VERB,0,0,variouscourses,of,evaluate,NNS,IN,VB
-,0,0,0,ADP,NOUN,NOUN,0,0,of,action,variouscourses,IN,NN,NNS
-,0,0,0,NOUN,ADP,ADP,0,0,action,of,of,NN,IN,IN
-,0,0,0,ADP,ADJ,NOUN,0,0,of,strategic,action,IN,JJ,NN
-,0,0,0,ADJ,NOUN,ADP,0,0,strategic,importance,of,JJ,NN,IN
-,0,0,0,NOUN,ADP,ADJ,0,0,importance,to,strategic,NN,IN,JJ
-,0,0,0,ADP,PROPN,NOUN,0,0,to,Shearson,importance,IN,NNP,NN
B-AQ,0,1,0,PROPN,PROPN,ADP,0,0,Shearson,Lehman,to,NNP,NNP,IN
I-AQ,0,1,0,PROPN,NOUN,PROPN,0,0,Lehman,inaddition,Shearson,NNP,NN,NNP
-,0,0,0,NOUN,ADP,PROPN,0,0,inaddition,to,Lehman,NN,IN,NNP
-,0,0,0,ADP,DET,NOUN,0,0,to,the,inaddition,IN,DT,NN
-,0,0,0,DET,ADJ,ADP,0,0,the,possible,to,DT,JJ,IN
-,0,0,0,ADJ,NOUN,DET,0,0,possible,investment,the,JJ,NN,DT
-,0,0,0,NOUN,ADP,ADJ,0,0,investment,by,possible,NN,IN,JJ
-,0,0,0,ADP,PROPN,NOUN,0,0,by,Nippon,investment,IN,NNP,NN
B-PURCH,0,1,0,PROPN,PROPN,ADP,0,0,Nippon,Life.,by,NNP,NNP,IN
-,0,1,0,PROPN,OMEGAPOS,PROPN,0,0,Life.,OMEGA,Nippon,NNP,OMEGATAG,NNP
-,0,1,0,PRON,VERB,PHIPOS,0,0,It,said,PHI,PRP,VBD,PHITAG
-,0,0,0,VERB,DET,PRON,0,0,said,the,It,VBD,DT,PRP
-,0,0,0,DET,NOUN,VERB,0,0,the,options,said,DT,NNS,VBD
-,0,0,0,NOUN,VERB,DET,0,0,options,range,the,NNS,VBP,DT
-,0,0,0,VERB,ADP,NOUN,0,0,range,from,options,VBP,IN,NNS
-,0,0,0,ADP,VERB,VERB,0,0,from,expanding,range,IN,VBG,VBP
-,0,0,0,VERB,PROPN,ADP,0,0,expanding,Shearson'scapacity,from,VBG,NNP,IN
-,0,1,0,PROPN,PART,VERB,0,0,Shearson'scapacity,to,expanding,NNP,TO,VBG
-,0,0,0,PART,VERB,PROPN,0,0,to,meet,Shearson'scapacity,TO,VB,NNP
-,0,0,0,VERB,ADJ,PART,0,0,meet,international,to,VB,JJ,TO
-,0,0,0,ADJ,NOUN,VERB,0,0,international,"competition,",meet,JJ,NN,VB
-,0,0,0,NOUN,PUNCT,ADJ,0,0,"competition,",to,international,NN,",",JJ
-,0,0,0,PUNCT,PART,NOUN,0,0,to,broadeningfurther,"competition,",",",TO,NN
-,0,0,0,PART,VERB,PUNCT,0,0,broadeningfurther,its,to,TO,VB,","
-,0,0,0,VERB,PRON,PART,0,0,its,access,broadeningfurther,VB,PRP$,TO
-,0,0,0,PRON,NOUN,VERB,0,0,access,to,its,PRP$,NN,VB
-,0,0,0,NOUN,ADP,PRON,0,0,to,capital.,access,NN,IN,PRP$
-,0,0,0,ADP,OMEGAPOS,NOUN,0,0,capital.,OMEGA,to,IN,OMEGATAG,NN
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,company,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,ADV,DET,0,0,company,also,The,NN,RB,DT
-,0,0,0,ADV,VERB,NOUN,0,0,also,"said,",company,RB,VBD,NN
-,0,0,0,VERB,PUNCT,ADV,0,0,"said,","""All",also,VBD,",",RB
-,0,0,0,PUNCT,PUNCT,VERB,0,0,"""All",the,"said,",",",``,VBD
-,0,0,0,PUNCT,DET,PUNCT,0,0,the,courses,"""All",``,PDT,","
-,0,0,0,DET,DET,PUNCT,0,0,courses,of,the,PDT,DT,``
-,0,0,0,DET,NOUN,DET,0,0,of,action,courses,DT,NNS,PDT
-,0,0,0,NOUN,ADP,DET,0,0,action,understudy,of,NNS,IN,DT
-,0,0,0,ADP,NOUN,NOUN,0,0,understudy,reflect,action,IN,NN,NNS
-,0,0,0,NOUN,NOUN,ADP,0,0,reflect,the,understudy,NN,NN,IN
-,0,0,0,NOUN,VERB,NOUN,0,0,the,continuing,reflect,NN,VBP,NN
-,0,0,0,VERB,DET,NOUN,0,0,continuing,integral,the,VBP,DT,NN
-,0,0,0,DET,VERB,VERB,0,0,integral,role,continuing,DT,VBG,VBP
-,0,0,0,VERB,ADJ,DET,0,0,role,of,integral,VBG,JJ,DT
-,0,0,0,ADJ,NOUN,VERB,0,0,of,Shearson,role,JJ,NN,VBG
B-AQ,0,1,0,NOUN,ADP,ADJ,0,0,Shearson,Lehmanin,of,NN,IN,JJ
-,0,1,0,ADP,PROPN,NOUN,0,0,Lehmanin,American,Shearson,IN,NNP,NN
B-SELL,0,1,0,PROPN,PROPN,ADP,0,0,American,Express',Lehmanin,NNP,NNP,IN
-,0,1,0,PROPN,PROPN,PROPN,0,0,Express',worldwide,American,NNP,NNP,NNP
-,0,0,0,PROPN,PROPN,PROPN,0,0,worldwide,financial,Express',NNP,NNP,NNP
-,0,0,0,PROPN,PART,PROPN,0,0,financial,services,worldwide,NNP,POS,NNP
-,0,0,0,PART,ADJ,PROPN,0,0,services,"strategy.""",financial,POS,JJ,NNP
-,0,0,0,ADJ,OMEGAPOS,PART,0,0,"strategy.""",OMEGA,services,JJ,OMEGATAG,POS
B-AQ,0,1,0,PROPN,PROPN,PHIPOS,0,1,Rospatch,Corp,PHI,NNP,NNP,PHITAG
I-AQ,0,1,0,PROPN,VERB,PROPN,0,0,Corp,said,Rospatch,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Corp,VBD,PRP,NNP
-,0,0,0,PRON,VERB,VERB,0,0,it,willhave,said,PRP,VBP,VBD
-,0,0,0,VERB,DET,PRON,0,0,willhave,a,it,VBP,DT,PRP
-,0,0,0,DET,NOUN,VERB,0,0,a,news,willhave,DT,NN,VBP
-,0,0,0,NOUN,NOUN,DET,0,0,news,release,a,NN,NN,DT
-,0,0,0,NOUN,ADV,NOUN,0,0,release,later,news,NN,RB,NN
-,0,0,0,ADV,ADP,NOUN,0,0,later,in,release,RB,IN,NN
-,0,0,0,ADP,NOUN,ADV,0,0,in,response,later,IN,NN,RB
-,0,0,0,NOUN,ADP,ADP,0,0,response,to,in,NN,IN,IN
-,0,0,0,ADP,NOUN,NOUN,0,0,to,today's,response,IN,NN,NN
-,0,0,0,NOUN,PART,ADP,0,0,today's,acquisitionbid,to,NN,POS,IN
-,0,0,0,PART,ADJ,NOUN,0,0,acquisitionbid,by,today's,POS,JJ,NN
-,0,0,0,ADJ,ADP,PART,0,0,by,Diagnostic,acquisitionbid,JJ,IN,POS
B-PURCH,0,1,0,ADP,PROPN,ADJ,0,0,Diagnostic,Retrieval,by,IN,NNP,JJ
I-PURCH,0,1,0,PROPN,PROPN,ADP,0,0,Retrieval,Systems,Diagnostic,NNP,NNP,IN
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,1,Systems,Inc,Retrieval,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,0,Inc,for,Systems,NNP,NNP,NNP
-,0,0,0,PROPN,ADP,PROPN,0,0,for,22,Inc,NNP,IN,NNP
-,0,0,0,ADP,NUM,PROPN,0,0,22,dlrs,for,IN,CD,NNP
I-AMT,0,0,0,NUM,NOUN,ADP,0,0,dlrs,a,22,CD,NN,IN
-,0,0,0,NOUN,DET,NUM,0,0,a,share.,dlrs,NN,DT,CD
-,0,0,0,DET,OMEGAPOS,NOUN,0,0,share.,OMEGA,a,DT,OMEGATAG,NN
B-AQ,0,1,0,PROPN,ADV,PHIPOS,0,0,Rospatch,earlier,PHI,NNP,RBR,PHITAG
-,0,0,0,ADV,VERB,PROPN,0,0,earlier,requested,Rospatch,RBR,VBD,NNP
-,0,0,0,VERB,PRON,ADV,0,0,requested,its,earlier,VBD,PRP$,RBR
-,0,0,0,PRON,NOUN,VERB,0,0,its,stock,requested,PRP$,NN,VBD
-,0,0,0,NOUN,AUX,PRON,0,0,stock,be,its,NN,VB,PRP$
-,0,0,0,AUX,VERB,NOUN,0,0,be,halted,stock,VB,VBN,NN
-,0,0,0,VERB,ADP,AUX,0,0,halted,in,be,VBN,IN,VB
-,0,0,0,ADP,ADP,VERB,0,0,in,over,halted,IN,IN,VBN
-,0,0,0,ADP,NOUN,ADP,0,0,over,thecounter,in,IN,NN,IN
-,0,0,0,NOUN,NOUN,ADP,0,0,thecounter,"trading,",over,NN,NN,IN
-,0,0,0,NOUN,PUNCT,NOUN,0,0,"trading,",last,thecounter,NN,",",NN
-,0,0,0,PUNCT,ADJ,NOUN,0,0,last,trade,"trading,",",",JJ,NN
-,0,0,0,ADJ,NOUN,PUNCT,0,0,trade,24-1/8.Diagnostic,last,JJ,NN,","
-,0,0,0,NOUN,NUM,ADJ,0,0,24-1/8.Diagnostic,said,trade,NN,CD,JJ
-,0,0,0,NUM,SYM,NOUN,0,0,said,its,24-1/8.Diagnostic,CD,SYM,NN
-,0,0,0,SYM,PROPN,NUM,0,0,its,bid,said,SYM,NNP,CD
-,0,0,0,PROPN,VERB,SYM,0,0,bid,was,its,NNP,VBD,SYM
-,0,0,0,VERB,PRON,PROPN,0,0,was,for,bid,VBD,PRP$,NNP
-,0,0,0,PRON,NOUN,VERB,0,0,for,a,was,PRP$,NN,VBD
-,0,0,0,NOUN,AUX,PRON,0,0,a,total,for,NN,VBD,PRP$
-,0,0,0,AUX,ADP,NOUN,0,0,total,53,a,VBD,IN,NN
B-AMT,0,0,0,ADP,DET,AUX,0,0,53,mln,total,IN,DT,VBD
I-AMT,0,0,0,DET,ADJ,ADP,0,0,mln,dlrs,53,DT,JJ,IN
I-AMT,0,0,0,ADJ,NUM,DET,0,0,dlrs,througha,mln,JJ,CD,DT
-,0,0,0,NUM,NOUN,ADJ,0,0,througha,cash,dlrs,CD,NN,JJ
-,0,0,0,NOUN,PROPN,NUM,0,0,cash,tender,througha,NN,NNP,CD
-,0,0,0,PROPN,PROPN,NOUN,0,0,tender,offer,cash,NNP,NNP,NN
-,0,0,0,PROPN,NOUN,PROPN,0,0,offer,for,tender,NNP,NN,NNP
-,0,0,0,NOUN,NOUN,PROPN,0,0,for,"all,",offer,NN,NN,NNP
-,0,0,0,NOUN,NOUN,NOUN,0,0,"all,",but,for,NN,NN,NN
-,0,0,0,NOUN,ADP,NOUN,0,0,but,not,"all,",NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,not,less,but,IN,DT,NN
-,0,0,0,DET,PUNCT,ADP,0,0,less,than,not,DT,",",IN
-,0,0,0,PUNCT,CCONJ,DET,0,0,than,51,less,",",CC,DT
-,0,0,0,CCONJ,PART,PUNCT,0,0,51,pct,than,CC,RB,","
-,0,0,0,PART,ADJ,CCONJ,0,0,pct,ofRosptach,51,RB,JJR,CC
-,0,0,0,ADJ,SCONJ,PART,0,0,ofRosptach,outstanding,pct,JJR,IN,RB
-,0,0,0,SCONJ,NUM,ADJ,0,0,outstanding,common.,ofRosptach,IN,CD,JJR
-,0,0,0,NUM,OMEGAPOS,SCONJ,0,0,common.,OMEGA,outstanding,CD,OMEGATAG,IN
-,0,1,0,ADP,PRON,PHIPOS,0,0,For,its,PHI,IN,PRP$,PHITAG
-,0,0,0,PRON,ADJ,ADP,0,0,its,fourth-quarter,For,PRP$,JJ,IN
-,0,0,0,ADJ,PUNCT,PRON,0,0,fourth-quarter,ended,its,JJ,HYPH,PRP$
-,0,0,0,PUNCT,NOUN,ADJ,0,0,ended,December,fourth-quarter,HYPH,NN,JJ
-,0,1,0,NOUN,VERB,PUNCT,0,0,December,"31,",ended,NN,VBN,HYPH
-,0,0,0,VERB,PROPN,NOUN,0,0,"31,","1986,",December,VBN,NNP,NN
-,0,0,0,PROPN,NUM,VERB,0,0,"1986,",Rospatchreported,"31,",NNP,CD,VBN
-,0,1,0,NUM,PUNCT,PROPN,0,0,Rospatchreported,net,"1986,",CD,",",NNP
-,0,0,0,PUNCT,NUM,NUM,0,0,net,loss,Rospatchreported,",",CD,CD
-,0,0,0,NUM,PUNCT,PUNCT,0,0,loss,"2,649,000",net,CD,",",","
